shedno,seqno,ridge,elev,drec,seqno_shed,drec_shed,upslope,initial_shed,row,col,missing,buffer,elev_orig,edge_map,ddir,flatcell,data,vol2fl,mm2fl,parea,elev_diff,local_shed,local_ddir,local_elev_diff
8,5759,False,672.228,5666,2777,2727,4,4,63,55,False,False,672.228,False,7,False,-9999,0.0,0.0,0.0,0.9160000000000537,8,7,0.9160000000000537
8,5760,False,672.43,5667,2778,2728,10,4,63,56,False,False,672.43,False,7,False,-9999,0.0,0.0,0.0,1.6720000000000255,8,7,1.6720000000000255
8,5761,False,672.634,5668,2779,2729,3,4,63,57,False,False,672.634,False,7,False,-9999,0.0,0.0,0.0,0.6179999999999382,8,7,0.6179999999999382
8,5762,False,672.837,5669,2780,2730,10,4,63,58,False,False,672.837,False,7,False,-9999,0.0,0.0,0.0,1.3550000000000182,8,7,1.3550000000000182
8,5763,False,673.057,5670,2781,2731,2,4,63,59,False,False,673.057,False,7,False,-9999,0.0,0.0,0.0,0.3149999999999409,8,7,0.3149999999999409
8,5764,False,673.281,5671,2782,2732,2,4,63,60,False,False,673.281,False,7,False,-9999,0.0,0.0,0.0,0.28100000000006276,8,7,0.28100000000006276
8,5765,False,673.487,5672,2783,2733,3,4,63,61,False,False,673.487,False,7,False,-9999,0.0,0.0,0.0,0.39999999999997726,8,7,0.39999999999997726
8,5766,False,673.673,5673,2784,2734,1,4,63,62,False,False,673.673,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5767,False,673.837,5674,2785,2735,2,4,63,63,False,False,673.837,False,7,False,-9999,0.0,0.0,0.0,0.16800000000000637,8,7,0.16800000000000637
8,5768,False,673.963,5675,2786,2736,2,4,63,64,False,False,673.963,False,7,False,-9999,0.0,0.0,0.0,0.12800000000004275,8,7,0.12800000000004275
8,5769,False,674.057,5676,2787,2737,2,4,63,65,False,False,674.057,False,7,False,-9999,0.0,0.0,0.0,0.09699999999997999,8,7,0.09699999999997999
8,5770,False,674.13,5677,2788,2738,2,4,63,66,False,False,674.13,False,7,False,-9999,0.0,0.0,0.0,0.06500000000005457,8,7,0.06500000000005457
8,5771,False,674.18,5678,2789,2739,9,4,63,67,False,False,674.18,False,7,False,-9999,0.0,0.0,0.0,0.5860000000000127,8,7,0.5860000000000127
8,5772,False,674.214,5679,2790,2740,1,4,63,68,False,False,674.214,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5773,False,674.245,5680,2791,2741,1,4,63,69,False,False,674.245,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5774,True,674.278,5681,2792,2742,1,4,63,70,False,False,674.278,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5775,True,674.326,5682,2793,2743,1,4,63,71,False,False,674.326,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
3,5776,True,674.394,5683,1364,1344,1,6,63,72,False,False,674.394,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5777,True,674.48,5684,1365,1345,1,6,63,73,False,False,674.48,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5778,True,674.587,5685,1366,1346,1,6,63,74,False,False,674.587,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5779,True,674.707,5686,1367,1347,2,6,63,75,False,False,674.707,False,7,False,-9999,0.0,0.0,0.0,0.18700000000001182,3,7,0.18700000000001182
3,5780,True,674.83,5687,1368,1348,2,6,63,76,False,False,674.83,False,7,False,-9999,0.0,0.0,0.0,0.18299999999999272,3,7,0.18299999999999272
3,5781,False,674.949,5688,1369,1349,2,6,63,77,False,False,674.949,False,7,False,-9999,0.0,0.0,0.0,0.17300000000000182,3,7,0.17300000000000182
3,5782,False,675.064,5689,1370,1350,2,6,63,78,False,False,675.064,False,7,False,-9999,0.0,0.0,0.0,0.1550000000000864,3,7,0.1550000000000864
3,5783,False,675.168,5690,1371,1351,2,6,63,79,False,False,675.168,False,7,False,-9999,0.0,0.0,0.0,0.13800000000003365,3,7,0.13800000000003365
3,5784,False,675.263,5691,1372,1352,2,6,63,80,False,False,675.263,False,7,False,-9999,0.0,0.0,0.0,0.12799999999992906,3,7,0.12799999999992906
3,5785,False,675.356,5692,1373,1353,6,6,63,81,False,False,675.356,False,7,False,-9999,0.0,0.0,0.0,0.5180000000000291,3,7,0.5180000000000291
3,5786,False,675.449,5693,1374,1354,1,6,63,82,False,False,675.449,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5787,False,675.547,5694,1375,1355,1,6,63,83,False,False,675.547,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5788,False,675.654,5695,1376,1356,6,6,63,84,False,False,675.654,False,7,False,-9999,0.0,0.0,0.0,0.4940000000000282,3,7,0.4940000000000282
3,5789,False,675.769,5788,1377,1376,5,6,63,85,False,False,675.769,False,4,False,-9999,0.0,0.0,0.0,0.3790000000000191,3,4,0.3790000000000191
3,5790,True,675.884,5789,1378,1377,4,6,63,86,False,False,675.884,False,4,False,-9999,0.0,0.0,0.0,0.26400000000001,3,4,0.26400000000001
3,5791,True,675.993,5790,1379,1378,3,6,63,87,False,False,675.993,False,4,False,-9999,0.0,0.0,0.0,0.15499999999997272,3,4,0.15499999999997272
3,5792,True,676.085,5791,1380,1379,2,6,63,88,False,False,676.085,False,4,False,-9999,0.0,0.0,0.0,0.06299999999998818,3,4,0.06299999999998818
3,5793,True,676.148,5792,1381,1380,1,6,63,89,False,False,676.148,False,4,False,-9999,0.0,0.0,0.0,0.0,3,4,0.0
7,5794,True,676.181,5885,2,6,1,7,63,90,False,False,676.181,False,1,False,-9999,0.0,0.0,0.0,0.0,7,1,0.0
7,5795,True,676.186,5887,3,8,2,7,63,91,False,False,676.186,True,2,False,-9999,0.0,0.0,0.0,0.024999999999977263,7,2,0.024999999999977263
,5796,,,,216,,0,,63,92,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
,5797,,,,217,,0,,64,1,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
2,5798,False,671.498,5890,1327,1346,182,2,64,2,False,False,671.498,True,2,False,-9999,0.0,0.0,0.0,25.204999999999814,2,2,25.204999999999814
2,5799,False,671.577,5890,1328,1346,4,2,64,3,False,False,671.577,False,1,False,-9999,0.0,0.0,0.0,0.3550000000000182,2,1,0.3550000000000182
2,5800,False,671.64,5891,1329,1347,3,2,64,4,False,False,671.64,False,1,False,-9999,0.0,0.0,0.0,0.22100000000000364,2,1,0.22100000000000364
2,5801,False,671.686,5892,1330,1348,2,2,64,5,False,False,671.686,False,1,False,-9999,0.0,0.0,0.0,0.10399999999992815,2,1,0.10399999999992815
2,5802,False,671.721,5893,1331,1349,1,2,64,6,False,False,671.721,False,1,False,-9999,0.0,0.0,0.0,0.0,2,1,0.0
2,5803,False,671.747,5895,1332,1351,33,2,64,7,False,False,671.747,False,2,False,-9999,0.0,0.0,0.0,4.165000000000077,2,2,4.165000000000077
2,5804,False,671.767,5896,1333,1352,101,2,64,8,False,False,671.767,False,2,False,-9999,0.0,0.0,0.0,13.862999999999943,2,2,13.862999999999943
2,5805,False,671.789,5897,1334,1353,866,2,64,9,False,False,671.789,False,2,False,-9999,0.0,0.0,0.0,132.53300000000013,2,2,132.53300000000013
2,5806,False,671.817,5897,1335,1353,21,2,64,10,False,False,671.817,False,1,False,-9999,0.0,0.0,0.0,3.080000000000041,2,1,3.080000000000041
2,5807,False,671.857,5898,1336,1354,20,2,64,11,False,False,671.857,False,1,False,-9999,0.0,0.0,0.0,2.935000000000059,2,1,2.935000000000059
2,5808,False,671.916,5899,1337,1355,18,2,64,12,False,False,671.916,False,1,False,-9999,0.0,0.0,0.0,2.645999999999958,2,1,2.645999999999958
2,5809,False,671.989,5900,1338,1356,17,2,64,13,False,False,671.989,False,1,False,-9999,0.0,0.0,0.0,2.4909999999999854,2,1,2.4909999999999854
2,5810,False,672.074,5901,1339,1357,14,2,64,14,False,False,672.074,False,1,False,-9999,0.0,0.0,0.0,2.104000000000042,2,1,2.104000000000042
2,5811,False,672.166,5902,1340,1358,12,2,64,15,False,False,672.166,False,1,False,-9999,0.0,0.0,0.0,1.8149999999999409,2,1,1.8149999999999409
2,5812,False,672.254,5903,1341,1359,11,2,64,16,False,False,672.254,False,1,False,-9999,0.0,0.0,0.0,1.641999999999939,2,1,1.641999999999939
2,5813,False,672.33,5904,1342,1360,10,2,64,17,False,False,672.33,False,1,False,-9999,0.0,0.0,0.0,1.4809999999999945,2,1,1.4809999999999945
2,5814,False,672.394,5905,1343,1361,13,2,64,18,False,False,672.394,False,1,False,-9999,0.0,0.0,0.0,1.7039999999999509,2,1,1.7039999999999509
2,5815,True,672.45,5906,1344,1362,9,2,64,19,False,False,672.45,False,1,False,-9999,0.0,0.0,0.0,1.3119999999998981,2,1,1.3119999999998981
2,5816,True,672.5,5907,1345,1363,8,2,64,20,False,False,672.5,False,1,False,-9999,0.0,0.0,0.0,1.1820000000000164,2,1,1.1820000000000164
8,5817,True,672.548,5908,2794,2849,7,8,64,21,False,False,672.548,False,1,False,-9999,0.0,0.0,0.0,1.0489999999999782,8,1,1.0489999999999782
8,5818,True,672.601,5909,2795,2850,6,8,64,22,False,False,672.601,False,1,False,-9999,0.0,0.0,0.0,0.9020000000000437,8,1,0.9020000000000437
8,5819,False,672.664,5910,2796,2851,15,8,64,23,False,False,672.664,False,1,False,-9999,0.0,0.0,0.0,1.6219999999999573,8,1,1.6219999999999573
8,5820,False,672.735,5911,2797,2852,5,8,64,24,False,False,672.735,False,1,False,-9999,0.0,0.0,0.0,0.7069999999999936,8,1,0.7069999999999936
8,5821,False,672.813,5912,2798,2853,4,8,64,25,False,False,672.813,False,1,False,-9999,0.0,0.0,0.0,0.5339999999999918,8,1,0.5339999999999918
8,5822,False,672.897,5913,2799,2854,16,8,64,26,False,False,672.897,False,1,False,-9999,0.0,0.0,0.0,1.5009999999999764,8,1,1.5009999999999764
8,5823,False,672.979,5914,2800,2855,3,8,64,27,False,False,672.979,False,1,False,-9999,0.0,0.0,0.0,0.30599999999992633,8,1,0.30599999999992633
8,5824,False,673.049,5915,2801,2856,2,8,64,28,False,False,673.049,False,1,False,-9999,0.0,0.0,0.0,0.1470000000000482,8,1,0.1470000000000482
8,5825,False,673.104,5916,2802,2857,5,8,64,29,False,False,673.104,False,1,False,-9999,0.0,0.0,0.0,0.3449999999999136,8,1,0.3449999999999136
8,5826,False,673.142,5917,2803,2858,1,8,64,30,False,False,673.142,False,1,False,-9999,0.0,0.0,0.0,0.0,8,1,0.0
8,5827,False,673.16,5919,2804,2860,4,8,64,31,False,False,673.16,False,2,False,-9999,0.0,0.0,0.0,0.20100000000002183,8,2,0.20100000000002183
8,5828,False,673.159,5920,2805,2861,2,8,64,32,False,False,673.159,False,2,False,-9999,0.0,0.0,0.0,0.07200000000000273,8,2,0.07200000000000273
8,5829,False,673.137,5922,2806,2863,1,8,64,33,False,False,673.137,False,3,False,-9999,0.0,0.0,0.0,0.0,8,3,0.0
8,5830,False,673.084,5923,2807,2864,3,8,64,34,False,False,673.084,False,3,False,-9999,0.0,0.0,0.0,0.20000000000004547,8,3,0.20000000000004547
8,5831,False,672.995,5924,2808,2865,3,8,64,35,False,False,672.995,False,3,False,-9999,0.0,0.0,0.0,0.25300000000004275,8,3,0.25300000000004275
8,5832,False,672.87,5925,2809,2866,2,8,64,36,False,False,672.87,False,3,False,-9999,0.0,0.0,0.0,0.19399999999995998,8,3,0.19399999999995998
8,5833,False,672.699,5926,2810,2867,2,8,64,37,False,False,672.699,False,3,False,-9999,0.0,0.0,0.0,0.24300000000005184,8,3,0.24300000000005184
8,5834,False,672.49,5927,2811,2868,1,8,64,38,False,False,672.49,False,3,False,-9999,0.0,0.0,0.0,0.0,8,3,0.0
8,5835,False,672.266,5836,2812,2813,1,8,64,39,False,False,672.266,False,6,False,-9999,0.0,0.0,0.0,0.0,8,6,0.0
8,5836,False,672.039,5837,2813,2814,2,8,64,40,False,False,672.039,False,6,False,-9999,0.0,0.0,0.0,0.22699999999997544,8,6,0.22699999999997544
8,5837,False,671.82,5838,2814,2815,3,8,64,41,False,False,671.82,False,6,False,-9999,0.0,0.0,0.0,0.4459999999999127,8,6,0.4459999999999127
8,5838,False,671.636,5839,2815,2816,4,8,64,42,False,False,671.636,False,6,False,-9999,0.0,0.0,0.0,0.6299999999999955,8,6,0.6299999999999955
8,5839,False,671.495,5932,2816,2873,5,8,64,43,False,False,671.495,False,3,False,-9999,0.0,0.0,0.0,0.7709999999999582,8,3,0.7709999999999582
8,5840,False,671.391,5933,2817,2874,1,8,64,44,False,False,671.391,False,3,False,-9999,0.0,0.0,0.0,0.0,8,3,0.0
8,5841,False,671.322,5934,2818,2875,9,8,64,45,False,False,671.322,False,3,False,-9999,0.0,0.0,0.0,1.4510000000000218,8,3,1.4510000000000218
8,5842,False,671.288,5934,2819,2875,30,8,64,46,False,False,671.288,False,2,False,-9999,0.0,0.0,0.0,4.126999999999953,8,2,4.126999999999953
8,5843,False,671.28,5934,2820,2875,2749,8,64,47,False,False,671.28,False,1,False,-9999,0.0,0.0,0.0,434.14699999999755,8,1,434.14699999999755
8,5844,False,671.296,5843,2821,2820,5,8,64,48,False,False,671.296,False,4,False,-9999,0.0,0.0,0.0,0.55499999999995,8,4,0.55499999999995
8,5845,False,671.351,5844,2822,2821,4,8,64,49,False,False,671.351,False,4,False,-9999,0.0,0.0,0.0,0.5,8,4,0.5
8,5846,True,671.449,5845,2823,2822,3,8,64,50,False,False,671.449,False,4,False,-9999,0.0,0.0,0.0,0.40200000000004366,8,4,0.40200000000004366
8,5847,True,671.584,5846,2824,2823,2,8,64,51,False,False,671.584,False,4,False,-9999,0.0,0.0,0.0,0.26700000000005275,8,4,0.26700000000005275
8,5848,True,671.757,5755,2825,2773,3,4,64,52,False,False,671.757,False,7,False,-9999,0.0,0.0,0.0,0.6200000000000045,8,7,0.6200000000000045
8,5849,True,671.962,5756,2826,2774,3,4,64,53,False,False,671.962,False,7,False,-9999,0.0,0.0,0.0,0.6219999999999573,8,7,0.6219999999999573
8,5850,False,672.168,5757,2827,2775,3,4,64,54,False,False,672.168,False,7,False,-9999,0.0,0.0,0.0,0.6169999999999618,8,7,0.6169999999999618
8,5851,False,672.369,5758,2828,2776,3,4,64,55,False,False,672.369,False,7,False,-9999,0.0,0.0,0.0,0.6059999999999945,8,7,0.6059999999999945
8,5852,False,672.573,5759,2829,2777,3,4,64,56,False,False,672.573,False,7,False,-9999,0.0,0.0,0.0,0.5710000000000264,8,7,0.5710000000000264
8,5853,False,672.773,5760,2830,2778,9,4,64,57,False,False,672.773,False,7,False,-9999,0.0,0.0,0.0,1.3289999999999509,8,7,1.3289999999999509
8,5854,False,672.965,5761,2831,2779,2,4,64,58,False,False,672.965,False,7,False,-9999,0.0,0.0,0.0,0.2869999999999209,8,7,0.2869999999999209
8,5855,False,673.167,5762,2832,2780,9,4,64,59,False,False,673.167,False,7,False,-9999,0.0,0.0,0.0,1.0249999999999773,8,7,1.0249999999999773
8,5856,False,673.372,5763,2833,2781,1,4,64,60,False,False,673.372,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5857,False,673.562,5764,2834,2782,1,4,64,61,False,False,673.562,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5858,False,673.734,5765,2835,2783,2,4,64,62,False,False,673.734,False,7,False,-9999,0.0,0.0,0.0,0.15299999999990632,8,7,0.15299999999990632
8,5859,False,673.887,5858,2836,2835,1,4,64,63,False,False,673.887,False,4,False,-9999,0.0,0.0,0.0,0.0,8,4,0.0
8,5860,False,674.005,5767,2837,2785,1,4,64,64,False,False,674.005,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5861,False,674.091,5768,2838,2786,1,4,64,65,False,False,674.091,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5862,False,674.154,5769,2839,2787,1,4,64,66,False,False,674.154,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5863,True,674.195,5770,2840,2788,1,4,64,67,False,False,674.195,False,7,False,-9999,0.0,0.0,0.0,0.0,8,7,0.0
8,5864,True,674.223,5771,2841,2789,8,4,64,68,False,False,674.223,False,7,False,-9999,0.0,0.0,0.0,0.5430000000000064,8,7,0.5430000000000064
8,5865,True,674.25,5864,2842,2841,7,4,64,69,False,False,674.25,False,4,False,-9999,0.0,0.0,0.0,0.5159999999999627,8,4,0.5159999999999627
8,5866,True,674.286,5865,2843,2842,6,4,64,70,False,False,674.286,False,4,False,-9999,0.0,0.0,0.0,0.4800000000000182,8,4,0.4800000000000182
8,5867,True,674.339,5866,2844,2843,5,4,64,71,False,False,674.339,False,4,False,-9999,0.0,0.0,0.0,0.42699999999990723,8,4,0.42699999999990723
8,5868,True,674.417,5867,2845,2844,4,4,64,72,False,False,674.417,False,4,False,-9999,0.0,0.0,0.0,0.3489999999999327,8,4,0.3489999999999327
8,5869,True,674.516,5868,2846,2845,3,4,64,73,False,False,674.516,False,4,False,-9999,0.0,0.0,0.0,0.25,8,4,0.25
8,5870,True,674.635,5869,2847,2846,2,4,64,74,False,False,674.635,False,4,False,-9999,0.0,0.0,0.0,0.1309999999999718,8,4,0.1309999999999718
8,5871,True,674.766,5870,2848,2847,1,4,64,75,False,False,674.766,False,4,False,-9999,0.0,0.0,0.0,0.0,8,4,0.0
3,5872,True,674.894,5779,1382,1367,1,6,64,76,False,False,674.894,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5873,True,675.013,5780,1383,1368,1,6,64,77,False,False,675.013,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5874,True,675.122,5781,1384,1369,1,6,64,78,False,False,675.122,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5875,True,675.219,5782,1385,1370,1,6,64,79,False,False,675.219,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5876,True,675.306,5783,1386,1371,1,6,64,80,False,False,675.306,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5877,True,675.391,5784,1387,1372,1,6,64,81,False,False,675.391,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,5878,True,675.475,5785,1388,1373,5,6,64,82,False,False,675.475,False,7,False,-9999,0.0,0.0,0.0,0.3990000000000009,3,7,0.3990000000000009
3,5879,True,675.564,5878,1389,1388,4,6,64,83,False,False,675.564,False,4,False,-9999,0.0,0.0,0.0,0.3100000000000591,3,4,0.3100000000000591
3,5880,True,675.662,5879,1390,1389,3,6,64,84,False,False,675.662,False,4,False,-9999,0.0,0.0,0.0,0.21199999999998909,3,4,0.21199999999998909
3,5881,True,675.768,5880,1391,1390,2,6,64,85,False,False,675.768,False,4,False,-9999,0.0,0.0,0.0,0.10599999999999454,3,4,0.10599999999999454
3,5882,True,675.874,5881,1392,1391,1,6,64,86,False,False,675.874,False,4,False,-9999,0.0,0.0,0.0,0.0,3,4,0.0
7,5883,True,675.977,5974,4,14,1,7,64,87,False,False,675.977,False,1,False,-9999,0.0,0.0,0.0,0.0,7,1,0.0
7,5884,True,676.062,5975,5,15,1,7,64,88,False,False,676.062,False,1,False,-9999,0.0,0.0,0.0,0.0,7,1,0.0
7,5885,True,676.118,5976,6,16,2,7,64,89,False,False,676.118,False,1,False,-9999,0.0,0.0,0.0,0.06299999999998818,7,1,0.06299999999998818
7,5886,True,676.142,5978,7,18,1,7,64,90,False,False,676.142,False,2,False,-9999,0.0,0.0,0.0,0.0,7,2,0.0
7,5887,False,676.135,5979,8,19,3,7,64,91,False,False,676.135,True,2,False,-9999,0.0,0.0,0.0,0.07600000000002183,7,2,0.07600000000002183
,5888,,,,218,,0,,64,92,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
,5889,,,,219,,0,,65,1,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
2,5890,False,671.438,5982,1346,1364,187,2,65,2,False,False,671.438,True,2,False,-9999,0.0,0.0,0.0,25.7589999999999,2,2,25.7589999999999
2,5891,False,671.514,5982,1347,1364,4,2,65,3,False,False,671.514,False,1,False,-9999,0.0,0.0,0.0,0.34699999999998,2,1,0.34699999999998
2,5892,False,671.576,5983,1348,1365,3,2,65,4,False,False,671.576,False,1,False,-9999,0.0,0.0,0.0,0.2139999999999418,2,1,0.2139999999999418
2,5893,False,671.621,5984,1349,1366,2,2,65,5,False,False,671.621,False,1,False,-9999,0.0,0.0,0.0,0.10000000000002274,2,1,0.10000000000002274
2,5894,False,671.656,5985,1350,1367,1,2,65,6,False,False,671.656,False,1,False,-9999,0.0,0.0,0.0,0.0,2,1,0.0
2,5895,False,671.682,5986,1351,1368,34,2,65,7,False,False,671.682,False,1,False,-9999,0.0,0.0,0.0,4.230000000000018,2,1,4.230000000000018
2,5896,False,671.703,5987,1352,1369,102,2,65,8,False,False,671.703,False,1,False,-9999,0.0,0.0,0.0,13.927000000000021,2,1,13.927000000000021
2,5897,False,671.727,5988,1353,1370,888,2,65,9,False,False,671.727,False,1,False,-9999,0.0,0.0,0.0,135.7650000000002,2,1,135.7650000000002
2,5898,False,671.758,5989,1354,1371,21,2,65,10,False,False,671.758,False,1,False,-9999,0.0,0.0,0.0,3.033999999999992,2,1,3.033999999999992
2,5899,False,671.803,5990,1355,1372,19,2,65,11,False,False,671.803,False,1,False,-9999,0.0,0.0,0.0,2.7590000000000146,2,1,2.7590000000000146
2,5900,False,671.866,5991,1356,1373,18,2,65,12,False,False,671.866,False,1,False,-9999,0.0,0.0,0.0,2.6140000000000327,2,1,2.6140000000000327
2,5901,False,671.944,5992,1357,1374,15,2,65,13,False,False,671.944,False,1,False,-9999,0.0,0.0,0.0,2.2340000000000373,2,1,2.2340000000000373
2,5902,False,672.031,5993,1358,1375,25,2,65,14,False,False,672.031,False,1,False,-9999,0.0,0.0,0.0,3.8150000000000546,2,1,3.8150000000000546
2,5903,False,672.124,5902,1359,1358,12,2,65,15,False,False,672.124,False,4,False,-9999,0.0,0.0,0.0,1.7719999999999345,2,4,1.7719999999999345
2,5904,False,672.21,5995,1360,1377,11,2,65,16,False,False,672.21,False,1,False,-9999,0.0,0.0,0.0,1.600999999999999,2,1,1.600999999999999
2,5905,False,672.28,5996,1361,1378,14,2,65,17,False,False,672.28,False,1,False,-9999,0.0,0.0,0.0,1.8179999999999836,2,1,1.8179999999999836
2,5906,False,672.336,5997,1362,1379,10,2,65,18,False,False,672.336,False,1,False,-9999,0.0,0.0,0.0,1.4259999999999309,2,1,1.4259999999999309
2,5907,True,672.382,5998,1363,1380,9,2,65,19,False,False,672.382,False,1,False,-9999,0.0,0.0,0.0,1.3000000000000682,2,1,1.3000000000000682
8,5908,True,672.422,6000,2849,2910,8,8,65,20,False,False,672.422,False,2,False,-9999,0.0,0.0,0.0,1.1749999999999545,8,2,1.1749999999999545
8,5909,True,672.461,6001,2850,2911,7,8,65,21,False,False,672.461,False,2,False,-9999,0.0,0.0,0.0,1.04200000000003,8,2,1.04200000000003
8,5910,False,672.505,6002,2851,2912,16,8,65,22,False,False,672.505,False,2,False,-9999,0.0,0.0,0.0,1.780999999999949,8,2,1.780999999999949
8,5911,False,672.561,6002,2852,2912,6,8,65,23,False,False,672.561,False,1,False,-9999,0.0,0.0,0.0,0.8809999999999718,8,1,0.8809999999999718
8,5912,False,672.627,6003,2853,2913,5,8,65,24,False,False,672.627,False,1,False,-9999,0.0,0.0,0.0,0.7200000000000273,8,1,0.7200000000000273
8,5913,False,672.702,6004,2854,2914,17,8,65,25,False,False,672.702,False,1,False,-9999,0.0,0.0,0.0,1.6960000000000264,8,1,1.6960000000000264
8,5914,False,672.786,6005,2855,2915,4,8,65,26,False,False,672.786,False,1,False,-9999,0.0,0.0,0.0,0.49900000000002365,8,1,0.49900000000002365
8,5915,False,672.87,6006,2856,2916,3,8,65,27,False,False,672.87,False,1,False,-9999,0.0,0.0,0.0,0.32600000000002183,8,1,0.32600000000002183
8,5916,False,672.943,6007,2857,2917,6,8,65,28,False,False,672.943,False,1,False,-9999,0.0,0.0,0.0,0.5059999999999718,8,1,0.5059999999999718
8,5917,False,673.002,6008,2858,2918,2,8,65,29,False,False,673.002,False,1,False,-9999,0.0,0.0,0.0,0.14000000000010004,8,1,0.14000000000010004
8,5918,False,673.044,6010,2859,2920,1,8,65,30,False,False,673.044,False,2,False,-9999,0.0,0.0,0.0,0.0,8,2,0.0
8,5919,False,673.065,6011,2860,2921,5,8,65,31,False,False,673.065,False,2,False,-9999,0.0,0.0,0.0,0.2959999999999354,8,2,0.2959999999999354
8,5920,False,673.065,6012,2861,2922,3,8,65,32,False,False,673.065,False,2,False,-9999,0.0,0.0,0.0,0.16599999999993997,8,2,0.16599999999993997
8,5921,False,673.04,6014,2862,2924,1,8,65,33,False,False,673.04,False,3,False,-9999,0.0,0.0,0.0,0.0,8,3,0.0
8,5922,False,672.982,6015,2863,2925,2,8,65,34,False,False,672.982,False,3,False,-9999,0.0,0.0,0.0,0.15499999999997272,8,3,0.15499999999997272
8,5923,False,672.887,6016,2864,2926,4,8,65,35,False,False,672.887,False,3,False,-9999,0.0,0.0,0.0,0.3970000000000482,8,3,0.3970000000000482
8,5924,False,672.757,6017,2865,2927,4,8,65,36,False,False,672.757,False,3,False,-9999,0.0,0.0,0.0,0.49100000000009913,8,3,0.49100000000009913
8,5925,False,672.586,6018,2866,2928,3,8,65,37,False,False,672.586,False,3,False,-9999,0.0,0.0,0.0,0.4779999999999518,8,3,0.4779999999999518
8,5926,False,672.382,6019,2867,2929,3,8,65,38,False,False,672.382,False,3,False,-9999,0.0,0.0,0.0,0.5600000000000591,8,3,0.5600000000000591
8,5927,False,672.168,6020,2868,2930,2,8,65,39,False,False,672.168,False,3,False,-9999,0.0,0.0,0.0,0.32200000000000273,8,3,0.32200000000000273
8,5928,False,671.953,5929,2869,2870,1,8,65,40,False,False,671.953,False,6,False,-9999,0.0,0.0,0.0,0.0,8,6,0.0
8,5929,False,671.746,5930,2870,2871,2,8,65,41,False,False,671.746,False,6,False,-9999,0.0,0.0,0.0,0.20699999999999363,8,6,0.20699999999999363
8,5930,False,671.573,6023,2871,2933,3,8,65,42,False,False,671.573,False,3,False,-9999,0.0,0.0,0.0,0.37999999999999545,8,3,0.37999999999999545
8,5931,False,671.442,6024,2872,2934,1,8,65,43,False,False,671.442,False,3,False,-9999,0.0,0.0,0.0,0.0,8,3,0.0
8,5932,False,671.346,6025,2873,2935,6,8,65,44,False,False,671.346,False,3,False,-9999,0.0,0.0,0.0,0.9199999999999591,8,3,0.9199999999999591
8,5933,False,671.288,6025,2874,2935,2,8,65,45,False,False,671.288,False,2,False,-9999,0.0,0.0,0.0,0.1029999999999518,8,2,0.1029999999999518
8,5934,False,671.268,6026,2875,2936,2789,8,65,46,False,False,671.268,False,2,False,-9999,0.0,0.0,0.0,439.8109999999974,8,2,439.8109999999974
8,5935,False,671.276,6026,2876,2936,5,8,65,47,False,False,671.276,False,1,False,-9999,0.0,0.0,0.0,0.38900000000001,8,1,0.38900000000001
8,5936,False,671.313,5935,2877,2876,4,8,65,48,False,False,671.313,False,4,False,-9999,0.0,0.0,0.0,0.35199999999997544,8,4,0.35199999999997544
8,5937,False,671.39,5936,2878,2877,3,8,65,49,False,False,671.39,False,4,False,-9999,0.0,0.0,0.0,0.27499999999997726,8,4,0.27499999999997726
8,5938,False,671.51,5937,2879,2878,2,8,65,50,False,False,671.51,False,4,False,-9999,0.0,0.0,0.0,0.15499999999997272,8,4,0.15499999999997272
8,5939,True,671.665,5938,2880,2879,1,8,65,51,False,False,671.665,False,4,False,-9999,0.0,0.0,0.0,0.0,8,4,0.0
